,GLD,MDY,DBC,QQQ,SPY,TLT,VTV,VBR,PSQ
7/26/2019,133.64,361.37,15.5,195.29,302.01,131.47,113.17,132.18,27.04
7/29/2019,134.53,359.63,15.56,194.62,301.46,131.51,113.15,131.71,27.11
7/30/2019,134.98,362.01,15.65,193.78,300.72,131.83,112.98,132.68,27.24
7/31/2019,133.21,357.92,15.55,191.1,297.43,132.89,111.84,131.52,27.62
8/1/2019,136.41,352.4,15.12,190.15,294.84,135.26,110.6,128.98,27.77
8/2/2019,135.89,348.74,15.14,187.35,292.62,136.51,110,127.63,28.15
8/5/2019,137.79,338.86,15.01,180.73,283.82,138.87,107.03,123.95,29.18
8/6/2019,138.91,343.14,14.93,183.26,287.8,139.98,108.26,125.04,28.77
8/7/2019,141.02,343.78,14.74,184.25,287.97,140.03,108.03,125.03,28.65
8/8/2019,141.73,351.18,14.82,188.26,293.62,140.33,109.74,127.6,28.02
8/9/2019,141.26,346.42,14.95,186.49,291.62,140.05,109.13,125.97,28.29
8/12/2019,142.63,341.31,14.84,184.35,288.07,142.97,107.8,124.17,28.6
8/13/2019,141.78,345.37,15.19,188.39,292.55,142.48,109.09,125.28,27.96
8/14/2019,142.75,335,14.96,182.76,283.9,145.69,105.95,121.58,28.82
8/15/2019,143.7,334.51,14.84,182.55,284.65,147.31,106.03,121.21,28.84
8/16/2019,142.78,341.68,14.83,185.48,288.85,146.13,107.57,123.63,28.39
8/19/2019,141.11,344.86,14.9,188.43,292.33,144.04,108.7,124.96,27.96
8/20/2019,142.21,342.15,14.94,186.97,290.09,145.53,107.62,123.88,28.16
8/21/2019,141.76,344.09,14.99,188.63,292.45,144.56,108.29,124.75,27.92
8/22/2019,141.4,344.36,14.92,188.02,292.36,143.6,108.37,124.84,28.01
8/23/2019,144.17,334.98,14.81,182.07,284.85,145.96,105.81,121.45,28.89
8/26/2019,144.19,338.01,14.8,184.82,288,145.37,106.81,122.48,28.46
8/27/2019,145.57,334.13,14.9,184.43,286.87,147.61,106.15,120.81,28.52
8/28/2019,145.16,337.32,15.03,185.09,288.89,147.8,107.11,122.06,28.44
8/29/2019,144.12,342.5,15.07,187.92,292.58,147.24,108.24,124.16,28
8/30/2019,143.75,343.14,14.83,187.47,292.45,147.28,108.52,124.37,28.07
9/3/2019,145.75,339.03,14.75,185.65,290.74,147.21,108.12,122.91,28.36
9/4/2019,146.66,343.17,15.1,188.33,294.04,147.43,109.17,124.25,27.94
9/5/2019,143.14,349.1,15.08,191.78,297.82,144.76,110.41,126.51,27.43
9/6/2019,141.92,348.82,15.12,191.59,298.05,145.79,110.61,126.28,27.46
9/9/2019,141.39,351.69,15.26,191.19,298.2,143.2,111.43,128.22,27.53
9/10/2019,140.18,353.75,15.28,190.64,298.13,140.69,112.04,129.69,27.59
9/11/2019,141.03,358.48,15.17,192.43,300.25,140.44,112.89,131.67,27.34
9/12/2019,141.32,358.29,15.11,193.23,301.29,139.52,113.03,131.47,27.24
9/13/2019,140.15,358.51,15.11,192.54,301.09,136.54,113.16,131.65,27.34
9/16/2019,141.32,358.92,15.78,191.68,300.16,138.28,112.2,131.41,27.48
9/17/2019,141.6,357.63,15.48,192.6,300.92,139.03,112.2,130.85,27.34
9/18/2019,140.71,356.78,15.38,192.52,301.1,139.62,112.23,130.45,27.36
9/19/2019,141.28,356.11,15.46,192.84,301.08,140.04,112.12,129.98,27.31
9/20/2019,142.95,353.53,15.48,190.8,298.28,141.89,111.93,129.56,27.59
9/23/2019,143.75,354.4,15.52,190.5,298.21,141.86,111.97,129.75,27.6
9/24/2019,144.51,350.36,15.34,187.97,295.87,143.57,111.23,128.29,27.98
9/25/2019,141.83,354.45,15.25,190.08,297.62,141.47,111.64,129.92,27.53
9/26/2019,141.79,352.33,15.25,189.38,297,142.38,111.33,129.08,27.64
9/27/2019,141.06,349.92,15.19,187.03,295.4,142.73,111.29,128.41,27.98
9/30/2019,138.87,352.47,15.04,188.81,296.77,143.08,111.62,128.85,27.74
10/1/2019,139.63,345.75,15.03,187.27,293.24,143.26,110.01,126.5,27.96
10/2/2019,141.26,341.23,14.9,184.05,288.06,143.61,108.06,124.71,28.44
10/3/2019,141.9,343.26,14.88,186.07,290.42,144.92,108.66,125.05,28.13
10/4/2019,141.9,346.52,15,188.81,294.35,145.99,110.14,126.32,27.71
10/7/2019,140.69,344.87,14.98,188.24,293.08,144.78,109.64,125.75,27.81
10/8/2019,141.92,338.73,14.97,185.42,288.53,145.17,107.9,123.74,28.24
10/9/2019,142.05,341.02,15.01,187.23,291.27,144.35,108.72,124.32,27.93
10/10/2019,140.81,343.14,15.11,188.68,293.24,142.2,109.46,125.04,27.74
10/11/2019,140.03,349.03,15.29,191.11,296.28,140.44,110.53,127.23,27.4
10/14/2019,140.59,347.57,15.22,191.09,295.95,141.46,110.43,126.79,27.39
10/15/2019,139.61,350.31,15.18,193.52,298.88,139.75,111.46,127.95,27.05
10/16/2019,140.41,350.01,15.2,193.04,298.4,139.92,111.35,127.92,27.11
10/17/2019,140.61,352.9,15.26,193.55,299.28,139.58,111.74,129.05,27.05
10/18/2019,140.46,352.62,15.25,191.69,297.97,139.58,111.67,128.95,27.32
10/21/2019,139.79,354.56,15.23,193.39,299.99,138.53,112.4,130.02,27.07
10/22/2019,140.2,354.49,15.25,191.85,299.01,139.34,112.77,130.3,27.28
10/23/2019,140.53,354.86,15.44,192.22,299.88,139.48,113.05,130.78,27.23
10/24/2019,141.53,354.94,15.52,194.09,300.37,139.2,112.73,130.39,26.99
10/25/2019,141.86,356.75,15.61,195.64,301.6,138.52,113.18,131.03,26.77
10/28/2019,140.64,358.88,15.55,197.57,303.3,137.26,113.63,131.83,26.49
10/29/2019,140.25,359.83,15.52,196.04,303.21,137.35,113.98,132.4,26.7
10/30/2019,141.02,358.79,15.42,196.99,304.14,139.36,114.2,132.04,26.6
10/31/2019,142.43,356.23,15.33,197.08,303.33,141.24,113.74,131.1,26.59
11/1/2019,142.56,361.35,15.61,198.87,306.14,140.56,114.89,133.03,26.35
11/4/2019,142.15,363.35,15.71,200.1,307.37,138.71,115.52,134.3,26.18
11/5/2019,139.85,364.23,15.75,200.21,307.03,137.15,115.64,134.41,26.18
11/6/2019,140.45,362.7,15.58,199.76,307.1,137.98,115.79,133.94,26.22
11/7/2019,138.27,363.17,15.57,200.43,308.18,135.48,116.32,134.04,26.14
11/8/2019,137.39,364.22,15.61,201.23,308.94,134.91,116.7,134.27,26.05
11/11/2019,137.06,363.48,15.51,200.96,308.35,135,116.28,133.96,26.08
11/12/2019,137.43,362.85,15.52,201.54,309,135.62,116.29,133.75,26.01
11/13/2019,137.98,362.13,15.55,201.59,309.1,136.5,116.2,133.24,26.03
11/14/2019,138.56,362.99,15.5,201.43,309.55,137.91,116.11,133.57,26.02
11/15/2019,138.21,364.81,15.58,202.91,311.79,137.76,116.98,134.13,25.87
11/18/2019,138.62,364.19,15.42,203.07,312.02,138.01,117.01,133.79,25.82
11/19/2019,138.69,364.97,15.28,203.37,311.93,139.16,116.82,133.71,25.77
11/20/2019,138.76,363.82,15.48,202.15,310.77,140.6,116.43,133.03,25.94
11/21/2019,138,361.23,15.62,201.7,310.27,139.72,116.54,132.28,26
11/22/2019,137.74,362.11,15.61,201.83,310.96,139.9,116.96,132.72,25.98
11/25/2019,137.08,366.61,15.61,204.22,313.37,140.31,117.62,134.47,25.67
11/26/2019,137.74,367.98,15.7,204.61,314.08,141.13,117.75,134.63,25.62
11/27/2019,137.01,370.51,15.62,206.04,315.48,140.72,118.01,135.41,25.46
11/29/2019,137.86,366.64,15.31,205.1,314.31,140.42,117.65,134.35,25.56
12/2/2019,137.79,364.15,15.29,203,311.64,138.31,117,133.44,25.85
12/3/2019,139.11,362.09,15.3,201.41,309.55,141.21,116.02,132.42,26.05
12/4/2019,138.92,365.08,15.54,202.43,311.46,139.8,116.87,133.41,25.9
12/5/2019,139,365.61,15.57,202.83,312.02,139.12,117.11,133.48,25.86
12/6/2019,137.62,369.21,15.67,205,314.87,138.35,118.09,134.86,25.6
12/9/2019,137.58,367.51,15.65,204.07,313.88,138.65,117.8,134.7,25.7
12/10/2019,137.97,367.3,15.72,203.9,313.53,138.66,117.69,134.68,25.73
12/11/2019,138.92,367.9,15.65,204.98,314.42,139.75,117.96,134.81,25.58
12/12/2019,138.43,371.86,15.79,206.51,317.13,137.45,119.29,136.16,25.4
12/13/2019,139.05,369.84,15.87,207.19,317.32,139.04,118.93,135.41,25.32
12/16/2019,139.04,372.09,15.98,209.27,319.5,137.79,119.77,136.29,25.08
12/17/2019,139.01,373.38,16.05,209.39,319.57,137.6,119.88,136.97,25.08
12/18/2019,139.02,373.55,16.06,209.55,319.59,136.47,119.79,137.35,25.06
12/19/2019,139.38,375.19,16.13,210.86,320.9,136.47,120.04,137.66,24.88
12/20/2019,139.52,375.56,16.11,211.71,320.73,136.65,120.75,138.15,24.78
12/23/2019,139.95,375.24,15.86,211.81,321.22,136.45,120.77,138.02,24.72
12/24/2019,141.27,375.26,15.93,211.92,321.23,136.84,119.81,136.96,24.65
12/26/2019,142.38,376.09,16.05,213.79,322.94,137.17,120.1,137.23,24.42
12/27/2019,142.33,375.36,16.08,213.61,322.86,137.32,120.1,136.84,24.44
12/30/2019,142.63,375.01,16.05,212.21,321.08,136.82,119.55,136.74,24.6
12/31/2019,142.9,375.38,15.95,212.61,321.86,135.48,119.85,137.07,24.56
1/2/2020,143.95,375.93,15.97,216.16,324.87,137.015,120.44,136.88,24.17
1/3/2020,145.86,373.97,16.16,214.18,322.41,139.12,119.48,136.39,24.37
1/6/2020,147.39,373.96,16.19,215.56,323.64,138.33,119.63,136.26,24.23
1/7/2020,147.97,372.93,16.18,215.53,322.73,137.645,119.17,135.73,24.23
1/8/2020,146.86,373.6,15.94,217.15,324.45,136.74,119.45,135.94,24.05
1/9/2020,146.03,374.68,15.87,218.99,326.65,137.22,120,136.05,23.85
1/10/2020,146.91,373.53,15.87,218.43,325.71,138.44,119.6,135.65,23.9
1/13/2020,145.82,376.43,15.75,220.95,327.95,138.02,120.1,136.8,23.64
1/14/2020,145.69,377.52,15.82,220.08,327.45,138.73,120.26,137.09,23.74
1/15/2020,146.54,378.03,15.74,220.17,328.19,139.65,120.45,137.45,23.73
1/16/2020,146.31,382.24,15.72,222.28,330.92,139.21,121.24,139.04,23.51
1/17/2020,146.58,381.45,15.77,223.38,331.95,138.02,121.37,138.7,23.38
1/21/2020,146.74,379.34,15.68,223.28,331.3,139.47,120.9,137.61,23.4
1/22/2020,146.79,379.07,15.47,223.87,331.34,139.96,121.03,137.53,23.35
1/23/2020,147.12,379.92,15.34,224.59,331.72,140.94,120.96,137.85,23.3
1/24/2020,147.98,375.9,15.11,222.7,328.77,142.08,119.8,136.25,23.47
1/27/2020,148.99,370.75,14.83,218.1,323.5,144.29,118.13,134.31,23.96
1/28/2020,147.66,374.39,14.9,221.45,326.89,143.16,118.98,135.47,23.58
1/29/2020,148.46,372.62,14.83,221.81,326.62,144.56,118.45,134.85,23.56
1/30/2020,148.47,373,14.7,222.6,327.68,144.58,118.97,135,23.465
1/31/2020,149.33,365.46,14.58,219.07,321.73,145.9,116.85,132.45,23.84
2/3/2020,148.36,369.62,14.31,222.38,324.12,145.54,117.27,133.58,23.48
2/4/2020,146.43,374.55,14.33,227.47,329.06,143.58,118.66,135,22.96
2/5/2020,146.61,378.84,14.55,228.22,332.86,142.01,120.69,137.31,22.86
2/6/2020,147.4,376.94,14.61,230.19,333.98,142.65,120.76,136.76,22.66
2/7/2020,147.79,373.47,14.53,229.2,332.2,144.43,120.05,135.31,22.78
2/10/2020,148.17,375.5,14.4,231.97,334.68,144.83,120.45,135.79,22.51
2/11/2020,147.66,378.44,14.45,232.01,335.26,144.1,120.94,136.89,22.51
2/12/2020,147.54,380.97,14.65,234.27,337.42,143.37,121.42,137.72,22.28
2/13/2020,148.38,382.26,14.66,233.97,337.06,143.92,121.1,137.8,22.31
2/14/2020,149,382.08,14.65,234.64,337.6,144.55,120.92,137.54,22.26
2/18/2020,150.91,380.94,14.76,234.73,336.73,145.54,120.3,136.97,22.24
2/19/2020,151.79,382.47,14.9,236.98,338.34,145.53,120.67,137.22,22.03
2/20/2020,152.41,384.02,14.84,234.78,336.95,146.67,120.55,137.79,22.25
2/21/2020,154.7,379.94,14.78,230.27,333.48,148.04,120.03,136.47,22.68
2/24/2020,156.09,368.6,14.5,221.39,322.42,150.25,116.36,132.61,23.53
2/25/2020,153.3,355.7,14.23,215.37,312.65,151.05,112.7,127.9,24.17
2/26/2020,153.97,350.49,14.09,216.48,311.5,150.25,111.73,125.79,24.06
2/27/2020,154,337.65,13.85,205.64,297.51,151.88,107.01,120.83,25.27
2/28/2020,148.38,331.09,13.61,205.8,296.26,155.31,105.5,118.97,25.19
3/2/2020,149.2,342.16,13.92,216.42,309.09,153.94,110.01,122.79,23.97
3/3/2020,153.89,334.65,13.95,209.48,300.24,156.33,106.95,119.9,24.74
3/4/2020,154.16,346.29,13.96,218.22,312.86,154.67,111.67,123.72,23.73
3/5/2020,157.49,333.78,13.81,211.59,302.46,158.52,107.98,118.66,24.43
3/6/2020,157.55,328.26,13.36,208.02,297.46,166.77,106.17,116.4,24.85
3/9/2020,157.81,297.31,12.32,193.57,274.23,171.29,97.71,105.2,26.56
3/10/2020,154.48,309.33,12.71,204.11,288.42,162.51,101.97,108.74,25.14
3/11/2020,153.93,288.91,12.48,195.22,274.36,156.53,96.81,101.49,26.24
3/12/2020,147.79,258.04,11.98,177.32,248.11,157.5,87.09,90,28.64
3/13/2020,143.28,282.07,12.11,192.34,269.32,153.94,95.05,97.55,25.95
3/16/2020,141.64,243.57,11.38,169.3,239.85,163.91,84.52,84.53,28.91
3/17/2020,143.56,256.71,11.2,182.14,252.8,152.98,90.2,87.3,27.16
3/18/2020,140.7,231.03,10.83,176.6,240,144.35,84.98,78.23,27.92
3/19/2020,138.04,239.73,11.06,177.66,240.51,148.28,84.03,82.06,27.68
3/20/2020,140.11,229.25,10.94,170.7,228.8,159.43,80.05,78.3,28.81
3/23/2020,146.3,220.85,11.07,170.46,222.95,166,76.76,75.8,28.76
3/24/2020,153.4,245.29,11.31,183.66,243.15,162.91,84.27,83.28,26.55
3/25/2020,151.3,252.82,11.5,182.3,246.79,162.54,85.82,86.33,26.72
3/26/2020,153.24,267.42,11.46,191.9,261.2,163.34,90.5,91.47,25.29
3/27/2020,152.25,258.94,11.42,185.3,253.42,167.7,88.11,88.43,26.17
3/30/2020,152.92,265.76,11.39,192.04,261.65,166.32,90.81,89.98,25.19
3/31/2020,148.05,262.88,11.25,190.4,257.75,164.97,89.06,88.8,25.41
4/1/2020,149.45,247,10.93,182.31,246.15,167.04,85.23,83.19,26.46
4/2/2020,151.9,249.8,11.14,186.01,251.83,168.1,87.44,83.92,25.94
4/3/2020,152.65,243.09,11.42,183.37,248.19,168.5,86.11,81.16,26.3
4/6/2020,156.88,262.83,11.48,196.48,264.86,168.06,91.25,87.82,24.43
4/7/2020,156.04,265.89,11.56,196.4,265.13,166.3,91.59,89.06,24.46
4/8/2020,154.65,279.47,11.53,200.57,274.03,165.09,95.3,93.55,23.93
4/9/2020,158.69,288.97,11.56,200.86,278.2,165.39,97.37,97.79,23.89
4/13/2020,161.41,279.97,11.76,203.03,275.66,163.88,95.53,94.64,23.61
4/14/2020,162.68,285.87,11.66,211.86,283.79,163.84,97.74,95.94,22.57
4/15/2020,161.85,274.64,11.42,209.43,277.76,168.18,95.02,91.5,22.82
4/16/2020,161.71,274.4,11.39,213.25,279.1,170.09,94.87,90.63,22.4
4/17/2020,158.57,284.09,11.44,215.29,286.64,167.81,98.19,94.93,22.23
4/20/2020,159.7,278.72,11.25,212.74,281.59,169.16,96.28,92.58,22.48
4/21/2020,158.61,271.33,10.72,204.89,273.04,171.29,93.61,90.48,23.3
4/22/2020,161.73,275.05,10.87,210.97,279.1,169.54,95.03,91.03,22.6
4/23/2020,163.34,278.45,10.84,210.52,279.08,170.44,95.2,92.02,22.66
4/24/2020,162.64,282.1,10.7,213.84,282.97,170.84,96.37,93.41,22.28
4/27/2020,161.56,293.85,10.5,215.56,287.05,167.66,98.36,97.38,22.13
4/28/2020,160.84,296.95,10.51,211.5,285.73,169.59,98.81,99.37,22.54
4/29/2020,161.73,309.43,10.7,219,293.21,168.71,100.72,103.97,21.77
4/30/2020,158.8,299.81,10.9,218.91,290.48,166.74,98.56,100.44,21.72
5/1/2020,159.78,289.52,10.76,212.74,282.79,167.95,95.89,96.47,22.37
5/4/2020,160.34,289.88,10.89,215.22,283.57,167.16,95.57,96.35,22.08
5/5/2020,161.02,292.66,11.17,217.66,286.19,166.09,96.11,96.6,21.84
5/6/2020,158.95,290.41,10.95,219,284.25,163.41,94.69,94.82,21.7
5/7/2020,161.39,295.2,11.02,221.82,287.68,166.14,95.4,96.51,21.43
5/8/2020,160.42,305.77,11.25,224.86,292.44,163.98,97.59,100.44,21.13
5/11/2020,159.42,303.64,11.1,226.87,292.5,162.7,96.97,98.72,20.96
5/12/2020,160.04,292.45,11.01,222.12,286.67,164.37,94.95,94.74,21.3794
5/13/2020,161.58,282.51,10.9,219.34,281.6,165.52,92.91,90.96,21.63
5/14/2020,163.01,285.69,11.09,221.83,284.97,167.14,94.32,92.19,21.4
5/15/2020,163.93,288.02,11.2,223.27,286.28,166.71,94.3,92.76,21.25
5/18/2020,162.69,305.47,11.52,227.43,295,163.05,97.97,99.28,20.86
5/19/2020,164.26,301.26,11.49,226.86,291.97,163.66,96.31,97.5,20.91
5/20/2020,164.65,307.8,11.69,231.39,296.93,164.15,97.86,100.17,20.5
5/21/2020,162.25,309.31,11.64,228.87,294.88,164.56,97.17,100.63,20.73
5/22/2020,163.21,309.03,11.55,229.66,295.44,165.55,97.17,100.87,20.64
5/26/2020,160.89,319.85,11.67,229.04,299.08,163.33,99.59,105.15,20.7
5/27/2020,161.18,328.16,11.52,230.29,303.53,163.03,101.9,108.78,20.59
5/28/2020,161.72,323.35,11.58,229.99,302.97,162.43,101.41,106.47,20.63
5/29/2020,162.91,321.53,11.78,233.36,304.32,163.59,101.4,105.26,20.35
6/1/2020,163.66,325.68,11.85,234.06,305.55,162.28,101.65,106.7,20.23
6/2/2020,162.6,328.59,11.98,235.63,308.08,161.69,102.66,107.82,20.1
6/3/2020,159.6,337.68,11.98,236.69,312.18,159.54,104.71,111.81,20.02
6/4/2020,161.28,337.78,12.08,235.03,311.36,157.23,105.18,112.91,20.15
6/5/2020,158.01,348.47,12.32,239.69,319.34,156.11,108.25,117.24,19.76
6/8/2020,159.72,355.21,12.24,241.55,323.2,156.71,110.16,120.46,19.59
6/9/2020,161.26,347.77,12.28,243.3,320.79,158.49,108.15,117.35,19.47
6/10/2020,163.57,339.12,12.36,246.22,319,160.84,106.13,113.02,19.21
6/11/2020,162.39,314.84,11.96,234.02,300.61,163.88,99.24,104.2,20.16
6/12/2020,162.62,321.15,12.01,235.88,304.21,162.3,100.67,106.88,20.01
6/15/2020,162.33,326.31,12.12,238.75,307.05,162.39,101.47,108.4,19.77
6/16/2020,162.25,332.92,12.22,242.85,312.96,159.9,103.44,110.97,19.41
6/17/2020,162.56,328.27,12.16,243.62,311.66,160.56,102.32,108.97,19.38
6/18/2020,162.24,327.38,12.23,244.28,311.78,162.26,102.27,108.66,19.31
6/19/2020,164.03,324.93,12.33,244.24,308.64,162.39,101.54,107.54,19.31
6/22/2020,165.09,325.77,12.46,246.74,310.62,162.41,101.46,107.71,19.09
6/23/2020,166.48,326.28,12.4,248.84,312.05,161.3,101.59,107.98,18.92
6/24/2020,165.9,315.14,12.09,243.71,304.09,163.03,98.76,103.95,19.3
6/25/2020,165.8,319.33,12.2,246.03,307.35,163.5,99.03,104.91,19.12
6/26/2020,166.54,312.88,12.05,240.22,300.05,165.25,96.93,102.26,19.59
6/29/2020,166.63,320.5,12.25,242.84,304.46,164.73,98.47,105.59,19.36
6/30/2020,167.37,324.49,12.31,247.6,308.36,163.93,99.59,106.92,19
7/1/2020,166.62,322.38,12.41,250.49,310.52,163.42,99.55,105.58,18.77
7/2/2020,166.98,323.92,12.46,252.19,312.23,163.59,100.01,106.01,18.65
7/6/2020,167.98,327.34,12.56,258.39,317.05,162.92,100.99,106.94,18.17
7/7/2020,169.04,321.12,12.57,256.61,313.78,165.21,99.77,104.59,18.31
7/8/2020,170.09,323.28,12.73,259.99,316.18,164.55,100.08,105,18.07
7/9/2020,169.63,318.46,12.58,262.18,314.38,167.17,98.37,102.46,17.9
7/10/2020,169.19,323.01,12.66,263.97,317.59,166.33,100.19,104.86,17.78
7/13/2020,169.4,319.65,12.53,258.54,314.84,166.88,100.51,104.35,18.14
7/14/2020,170.19,324.86,12.59,260.37,318.92,167.12,102.03,105.81,18
7/15/2020,170.34,334.61,12.74,260.9,321.85,166.34,103.32,109.65,17.99
7/16/2020,168.73,333.29,12.64,259.12,320.79,167.13,103.53,109.31,18.12
7/17/2020,170.12,334.59,12.66,259.42,321.72,166.78,103.71,109.11,18.09
7/20/2020,170.94,332.64,12.65,266.78,324.32,167.19,102.89,107.86,17.56
7/21/2020,173,336.91,12.83,264,325.01,167.29,104.11,110.05,17.75
7/22/2020,175.63,339.32,12.91,264.93,326.86,167.79,104.62,110.85,17.69
7/23/2020,177.18,339.74,12.88,258.01,322.96,169.75,104.55,111.06,18.15
7/24/2020,178.7,337.22,12.9,255.56,320.88,169.74,103.58,109.94,18.32
7/27/2020,182.23,340.17,13.02,260.12,323.22,169.11,103.57,110.4,18
7/28/2020,183.75,336.78,12.95,256.81,321.17,170.28,103.55,109.76,18.21
7/29/2020,185.13,344.27,13.02,259.77,325.12,169.99,104.61,112.38,18
7/30/2020,183.76,341.96,12.87,261.13,323.96,171.11,103.63,111.18,17.9
7/31/2020,185.43,339.62,12.94,265.79,326.52,171,103.31,110.44,17.6
8/3/2020,185.64,343.63,13.07,269.38,328.79,169.95,103.63,111.66,17.35
8/4/2020,189.59,345.37,13.14,270.38,330.06,171.57,104.12,112.12,17.28
8/5/2020,191.35,350.19,13.25,271.05,332.11,170.07,104.89,114.09,17.23
8/6/2020,193.89,349.07,13.35,274.64,334.33,171.02,104.84,113.9,17.01
8/7/2020,190.81,353.27,13.17,271.47,334.57,169.88,106.06,115.99,17.2
8/10/2020,190.15,355.16,13.24,270.31,335.57,169.12,107.11,117.57,17.28
8/11/2020,179.94,354.64,13.03,265.19,332.8,167.105,107.03,117.75,17.62
8/12/2020,179.1,356.92,13.17,271.86,337.44,165.59,107.82,117.89,17.16
8/13/2020,183.33,356.28,13.24,272.48,336.83,163.82,106.97,117.07,17.13
8/14/2020,182.54,355.48,13.24,272.16,336.84,163.18,107.25,117.27,17.14
8/17/2020,186.5,356.46,13.46,275.32,337.91,163.59,106.88,117.12,16.95
8/18/2020,188.18,353.19,13.49,277.97,338.64,164.76,106.57,115.77,16.79
8/19/2020,182.24,351.72,13.45,276.1,337.23,163.73,106.24,115.51,16.89
8/20/2020,183.5,349.36,13.43,279.93,338.28,165.21,105.63,114.66,16.67
8/21/2020,182.03,348.53,13.3,281.87,339.48,166.2,105.72,114.12,16.55
8/24/2020,181,353.79,13.37,283.63,342.92,165.93,107.26,116.39,16.44
8/25/2020,181.22,353.12,13.48,285.86,344.12,164.66,107.12,116.18,16.31
8/26/2020,183.36,351.86,13.51,291.96,347.57,164.03,106.83,115.34,15.97
8/27/2020,181.24,353.23,13.46,291.05,348.33,161.24,107.72,116.38,16.02
8/28/2020,184.39,355.2,13.55,292.53,350.58,161.12,108.54,117.18,15.94
8/31/2020,184.83,351.4,13.54,294.88,349.31,162.19,107.63,115.55,15.78
9/1/2020,185.05,354.1,13.56,299.92,352.6,163.86,107.61,116.7,15.54
9/2/2020,182.62,358.67,13.38,302.76,357.7,165.42,109.49,117.9,15.39
9/3/2020,181.14,347.75,13.26,287.41,345.39,165.89,107.53,115.43,16.18
9/4/2020,181.64,346.06,13.14,283.58,342.57,162.74,107.52,115.52,16.37
9/8/2020,181.29,338.45,12.82,269.95,333.21,163.74,105.61,112.87,17.15
9/9/2020,183.05,343.05,12.94,277.88,339.79,163.3,106.84,114.11,16.65
9/10/2020,182.46,338.86,12.81,272.34,333.89,164.13,105.29,112.57,17
9/11/2020,182.45,338.65,12.9,270.45,334.06,164.48,106,112.37,17.1
9/14/2020,183.89,345.33,12.91,275.16,338.46,164.47,107.3,114.65,16.81
9/15/2020,183.45,345.75,12.98,279.06,340.17,164.07,107.1,114.52,16.56
9/16/2020,183.97,346.82,13.22,274.61,338.82,163.58,107.77,115.46,16.84
9/17/2020,182.96,344.71,13.37,270.32,335.84,164.08,107.3,115.02,17.1
9/18/2020,183.2,339.97,13.43,266.87,330.65,163.57,106.49,113.78,17.33
9/21/2020,179.52,331.48,13.1,267.51,326.97,164.4,104.17,109.91,17.25
9/22/2020,178.65,333.71,13.04,272.48,330.3,164.27,104.26,110.22,16.92
9/23/2020,174.79,326.16,12.89,264.16,322.64,164.49,102.33,107.66,17.44
9/24/2020,175.44,326.19,12.95,265.39,323.5,165.12,102.48,107.75,17.34
9/25/2020,174.94,330.75,12.95,271.56,328.73,165.12,102.89,108.46,16.95
9/28/2020,176.7,338.69,13.06,277.2,334.19,164.65,104.45,111.21,16.6
9/29/2020,178.19,336.66,12.91,275.95,332.37,164.84,103.57,110.03,16.67
9/30/2020,177.12,338.83,13.06,277.84,334.89,163.26,104.51,110.63,16.55
10/1/2020,178.7,343.51,12.9,282.25,337.04,163.36,104.58,111.89,16.28
10/2/2020,178.54,346.52,12.74,274.31,333.84,162.75,104.68,113.56,16.76
10/5/2020,179.41,354.68,13.07,280.16,339.76,159.57,106.33,116.19,16.39
10/6/2020,177.3,352.93,13.12,275.16,334.93,160.43,105.33,115.69,16.67
10/7/2020,177.22,359.09,13.17,279.92,340.76,159.26,106.99,117.68,16.37
10/8/2020,177.85,362.88,13.3,281.41,343.78,160.12,108.32,119.62,16.29
10/9/2020,181.08,363.83,13.34,285.71,346.85,160.09,108.51,119.58,16.06
10/12/2020,180.56,366.13,13.2,294.53,352.43,160.6,109.3,120.32,15.53
10/13/2020,177.72,363.29,13.23,294.52,350.13,161.75,108.27,118.88,15.55
10/14/2020,178.27,361.48,13.32,292.06,347.93,162.12,107.79,118.44,15.68
10/15/2020,178.92,364.95,13.36,290.1,347.5,161.84,108.06,119.77,15.79
10/16/2020,178.3,364.01,13.27,288.51,347.29,161.39,108.36,119.44,15.89
10/19/2020,178.39,359.82,13.28,283.8,342.01,160.78,106.89,118.03,16.14
10/20/2020,179.25,361.5,13.43,284.41,343.38,159.25,107.14,118.84,16.09
10/21/2020,180.6,359.14,13.32,284.19,342.73,158.7,106.8,118.14,16.1
10/22/2020,178.83,365.2,13.36,284.18,344.61,157.05,108.18,120.36,16.12
10/23/2020,178.64,367.49,13.26,284.74,345.78,158.01,108.29,121.16,16.07
10/26/2020,178.55,359.74,13.07,280.47,339.39,159.48,106.2,118.26,16.32
10/27/2020,179.02,354.86,13.16,282.66,338.22,160.55,104.78,116.52,16.19
10/28/2020,176.13,345.43,12.81,271.64,326.66,160.7,101.75,113.05,16.82
10/29/2020,175.4,348.71,12.65,276.39,329.98,159.14,102.38,114.62,16.52
10/30/2020,176.2,346.27,12.65,269.38,326.54,157.57,102.61,114.1,16.94
11/2/2020,177.91,353.07,12.88,269.98,330.2,158.58,104.48,116.84,16.9
11/3/2020,178.92,360.96,12.96,274.65,336.03,157.66,106.28,119.52,16.62
11/4/2020,178.82,361.25,13.1,286.91,343.54,161.08,106.61,118.22,15.88
11/5/2020,182.93,371.32,13.16,294.39,350.24,161.36,108.36,121.09,15.44
11/6/2020,183.19,369.61,13.11,294.61,350.16,159.41,108.05,119.92,15.45
