Date,GLD,MDY,QQQ,SPY,TLT,VBR,VTV,PSQ
2/27/2019,124.69,349.64,173.59,279.2,120.43,132.3,108.13,30.58
2/28/2019,123.99,348.22,173.19,278.68,120.02,131.85,107.76,30.66
3/1/2019,121.88,350.85,174.39,280.42,118.66,132.79,108.31,30.43
3/4/2019,121.56,349.22,174.42,279.4,119.59,132.17,107.81,30.45
3/5/2019,121.72,347.75,174.55,279.02,119.84,131.59,107.56,30.42
3/6/2019,121.61,343.07,173.56,277.33,120.28,129.66,106.86,30.61
3/7/2019,121.51,340.19,171.43,275.01,121.06,128.43,106.18,30.98
3/8/2019,122.84,339.22,171.17,274.46,121.57,128.21,105.99,31.04
3/11/2019,122.24,343.71,174.73,278.44,121.21,129.85,107.36,30.39
3/12/2019,122.98,344.2,175.69,279.49,122.06,129.97,107.63,30.23
3/13/2019,123.84,345.74,177.01,281.34,121.83,130.55,108.39,30.01
3/14/2019,122.41,345.32,176.71,281.16,120.95,130.12,108.31,30.06
3/15/2019,122.97,344.75,178.35,281.31,121.75,130.16,108.73,29.8
3/18/2019,123.04,347.37,178.45,282.33,121.68,131.1,109.3,29.72
3/19/2019,123.38,345.6,179.05,282.4,121.41,130.09,109.13,29.63
3/20/2019,124.18,342.71,179.76,281.55,122.68,128.77,108.14,29.4
3/21/2019,123.68,347.42,182.57,284.73,122.95,130.18,109.01,28.96
3/22/2019,123.97,337.34,178.56,279.25,124.86,126.43,107.21,29.61
3/25/2019,124.92,338.14,178.22,279.04,125.06,126.67,107.03,29.65
3/26/2019,124.3,341.48,179.05,281.12,124.97,127.99,107.94,29.53
3/27/2019,123.65,341.24,177.9,279.65,126.12,128.01,107.46,29.71
3/28/2019,121.9,344.1,178.31,280.71,126.56,128.4,107.02,29.65
3/29/2019,122.01,345.4,179.66,282.48,126.44,128.73,107.63,29.42
4/1/2019,121.53,350,182.04,285.83,124.37,130.62,108.89,29.03
4/2/2019,121.98,348.59,182.73,285.97,124.6,130.06,108.62,28.94
4/3/2019,121.8,350.45,183.78,286.42,123.52,130.56,108.64,28.78
4/4/2019,122.11,352.26,183.71,287.18,123.87,131.61,109.12,28.79
4/5/2019,121.98,354.99,184.66,288.57,124.03,132.68,109.6,28.66
4/8/2019,122.51,354.97,185.13,288.79,123.59,132.5,109.68,28.58
4/9/2019,123.15,351.05,184.48,287.31,123.98,130.85,108.97,28.7
4/10/2019,123.53,354.25,185.47,288.29,124.28,132.28,109.27,28.55
4/11/2019,121.95,355.3,185.03,288.21,123.55,132.54,109.29,28.61
4/12/2019,121.83,357.95,185.83,290.16,122.67,133.39,109.98,28.49
4/15/2019,121.6,357.44,185.86,289.97,122.98,132.76,109.86,28.48
4/16/2019,120.51,357.71,186.5,290.16,122.21,133.14,110.1,28.4
4/17/2019,120.28,355.05,187.15,289.45,122.26,132.5,109.83,28.31
4/18/2019,120.37,355.74,187.39,290.02,122.9,132.35,109.86,28.27
4/22/2019,120.37,354.6,187.92,290.27,122.31,131.51,109.86,28.2
4/23/2019,120.12,358.95,190.31,292.88,122.57,133.24,110.63,27.85
4/24/2019,120.47,360.21,189.71,292.23,123.57,133.65,110.32,27.95
4/25/2019,120.57,356,190.48,292.05,123.39,132.17,109.95,27.83
4/26/2019,121.37,359.38,190.65,293.41,123.81,133.57,110.5,27.82
4/29/2019,120.83,359.76,191.02,293.87,123.02,133.93,110.78,27.77
4/30/2019,121.2,359.1,189.54,294.02,123.65,133.76,111.25,27.99
5/1/2019,120.4,354.95,188.93,291.81,123.9,132.56,110.4,28.1
5/2/2019,119.94,355.83,188.11,291.18,123.31,132.65,110.15,28.2
5/3/2019,120.65,361.02,191.11,294.03,123.66,134.7,111,27.75
5/6/2019,120.81,360.3,189.94,292.82,124,134.7,110.63,27.91
5/7/2019,121.21,353.21,186.24,287.93,124.95,132.44,108.98,28.48
5/8/2019,120.91,352.12,185.77,287.53,124.41,131.74,108.69,28.57
5/9/2019,121.2,351.17,184.77,286.66,124.92,131.46,108.44,28.69
5/10/2019,121.43,352.44,185,288.1,124.75,131.88,109.07,28.68
5/13/2019,122.67,342.09,178.58,280.86,125.73,128.3,106.89,29.68
5/14/2019,122.46,345.43,180.54,283.4,125.36,129.58,107.57,29.37
5/15/2019,122.39,346.51,183.09,285.06,126.13,129.7,107.8,28.94
5/16/2019,121.51,348.68,184.93,287.7,125.71,130.48,108.67,28.65
5/17/2019,120.65,344.41,183.04,285.84,125.99,128.92,108.24,28.97
5/20/2019,120.64,341.99,179.95,283.95,125.73,128.07,108.08,29.44
5/21/2019,120.36,346.49,181.83,286.51,125.53,129.59,108.9,29.17
5/22/2019,120.24,343.57,181.02,285.63,126.25,128.42,108.55,29.27
5/23/2019,121.17,338.06,178.25,282.14,127.67,126.32,107.38,29.74
5/24/2019,121.3,339.95,178.16,282.78,127.78,126.95,107.67,29.76
5/28/2019,120.83,336.12,177.49,280.15,128.79,125.66,106.23,29.89
5/29/2019,120.87,334.25,176.03,278.27,129.09,124.87,105.64,30.13
5/30/2019,121.69,333.51,176.77,279.03,130.2,124.38,105.61,29.99
5/31/2019,123.33,330.13,173.95,275.27,131.83,122.88,104.21,30.49
6/3/2019,125.11,332.57,170.12,274.57,132.44,124.12,105.2,31.15
6/4/2019,125.15,341.02,174.91,280.53,130.93,127.12,107.3,30.3
6/5/2019,125.47,342.06,176.21,282.96,130.19,127.16,107.96,30.06
6/6/2019,125.88,343.51,177.61,284.8,130.61,127.16,108.63,29.83
6/7/2019,126.59,345.16,181.04,287.65,131.74,127.58,109.17,29.28
6/10/2019,125.33,347.16,183.15,288.97,130.5,128.09,109.52,28.95
6/11/2019,125.18,347.41,183.4,288.9,130.58,128.19,109.47,28.89
6/12/2019,125.83,347.05,182.34,288.39,130.68,128.02,109.32,29.07
6/13/2019,126.6,349.27,183.42,289.58,131.13,129.03,109.78,28.91
6/14/2019,126.56,346.88,182.64,289.26,131.46,128.27,109.72,29.03
6/17/2019,126.48,346.96,183.74,289.37,131.69,128.22,109.5,28.88
6/18/2019,127.12,350.93,186.41,292.4,132.35,129.53,110.43,28.44
6/19/2019,127.89,351.97,187.11,293.06,132.54,129.83,110.71,28.32
6/20/2019,131.11,354.31,188.85,295.86,132.89,130.42,111.67,28.08
6/21/2019,131.98,350.71,188.57,294,131.43,129.72,111.6,28.13
6/24/2019,133.94,347.91,188.16,293.64,132.41,128.53,111.48,28.12
6/25/2019,134.2,346.02,184.93,290.76,132.82,128.11,111.01,28.48
6/26/2019,132.97,345.41,185.79,290.47,131.97,127.83,110.54,28.36
6/27/2019,132.84,349.92,186.5,291.5,132.9,128.9,110.28,28.24
6/28/2019,133.2,354.59,186.74,293,132.81,130.54,110.92,28.21
7/1/2019,130.62,355.28,189.26,295.66,132.24,130.94,111.69,27.85
7/2/2019,133.41,354.36,190.01,296.43,133.26,130.47,111.89,27.74
7/3/2019,133.63,357.57,191.44,298.8,134.21,131.51,112.77,27.55
7/5/2019,132.14,357.89,191.05,298.46,132.43,131.92,112.59,27.58
7/8/2019,131.29,354.5,189.71,296.82,132.61,130.7,112.11,27.78
7/9/2019,131.75,354.57,190.66,297.19,132.56,130.5,112.04,27.64
7/10/2019,133.83,354.2,192.56,298.61,131.83,130.38,112.23,27.37
7/11/2019,132.7,353.4,192.42,299.31,130.07,129.95,112.54,27.4
7/12/2019,133.53,357.08,193.53,300.65,130.22,131.14,113.04,27.26
7/15/2019,133.53,355.24,194.15,300.75,130.97,130.53,112.92,27.18
7/16/2019,132.4,355.46,193.15,299.71,130.58,130.64,112.66,27.31
7/17/2019,134.58,352.73,192.2,297.74,131.99,129.53,111.76,27.44
7/18/2019,136.48,353.86,192.42,298.83,132,129.9,112.3,27.39
7/19/2019,134.47,352.76,191.01,297.17,131.69,129.37,111.79,27.65
7/22/2019,134.45,352.55,192.53,297.9,131.94,129.17,111.74,27.39
7/23/2019,133.69,356.38,193.79,300.03,131.22,130.55,112.61,27.24
7/24/2019,134.37,361.47,195.15,301.44,131.79,132.54,113.06,27.05
7/25/2019,133.42,357.87,193.3,300,131.16,131.15,112.6,27.32
7/26/2019,133.64,361.37,195.29,302.01,131.47,132.18,113.17,27.04
7/29/2019,134.53,359.63,194.62,301.46,131.51,131.71,113.15,27.11
7/30/2019,134.98,362.01,193.78,300.72,131.83,132.68,112.98,27.24
7/31/2019,133.21,357.92,191.1,297.43,132.89,131.52,111.84,27.62
8/1/2019,136.41,352.4,190.15,294.84,135.26,128.98,110.6,27.77
8/2/2019,135.89,348.74,187.35,292.62,136.51,127.63,110,28.15
8/5/2019,137.79,338.86,180.73,283.82,138.87,123.95,107.03,29.18
8/6/2019,138.91,343.14,183.26,287.8,139.98,125.04,108.26,28.77
8/7/2019,141.02,343.78,184.25,287.97,140.03,125.03,108.03,28.65
8/8/2019,141.73,351.18,188.26,293.62,140.33,127.6,109.74,28.02
8/9/2019,141.26,346.42,186.49,291.62,140.05,125.97,109.13,28.29
8/12/2019,142.63,341.31,184.35,288.07,142.97,124.17,107.8,28.6
8/13/2019,141.78,345.37,188.39,292.55,142.48,125.28,109.09,27.96
8/14/2019,142.75,335,182.76,283.9,145.69,121.58,105.95,28.82
8/15/2019,143.7,334.51,182.55,284.65,147.31,121.21,106.03,28.84
8/16/2019,142.78,341.68,185.48,288.85,146.13,123.63,107.57,28.39
8/19/2019,141.11,344.86,188.43,292.33,144.04,124.96,108.7,27.96
8/20/2019,142.21,342.15,186.97,290.09,145.53,123.88,107.62,28.16
8/21/2019,141.76,344.09,188.63,292.45,144.56,124.75,108.29,27.92
8/22/2019,141.4,344.36,188.02,292.36,143.6,124.84,108.37,28.01
8/23/2019,144.17,334.98,182.07,284.85,145.96,121.45,105.81,28.89
8/26/2019,144.19,338.01,184.82,288,145.37,122.48,106.81,28.46
8/27/2019,145.57,334.13,184.43,286.87,147.61,120.81,106.15,28.52
8/28/2019,145.16,337.32,185.09,288.89,147.8,122.06,107.11,28.44
8/29/2019,144.12,342.5,187.92,292.58,147.24,124.16,108.24,28
8/30/2019,143.75,343.14,187.47,292.45,147.28,124.37,108.52,28.07
9/3/2019,145.75,339.03,185.65,290.74,147.21,122.91,108.12,28.36
9/4/2019,146.66,343.17,188.33,294.04,147.43,124.25,109.17,27.94
9/5/2019,143.14,349.1,191.78,297.82,144.76,126.51,110.41,27.43
9/6/2019,141.92,348.82,191.59,298.05,145.79,126.28,110.61,27.46
9/9/2019,141.39,351.69,191.19,298.2,143.2,128.22,111.43,27.53
9/10/2019,140.18,353.75,190.64,298.13,140.69,129.69,112.04,27.59
9/11/2019,141.03,358.48,192.43,300.25,140.44,131.67,112.89,27.34
9/12/2019,141.32,358.29,193.23,301.29,139.52,131.47,113.03,27.24
9/13/2019,140.15,358.51,192.54,301.09,136.54,131.65,113.16,27.34
9/16/2019,141.32,358.92,191.68,300.16,138.28,131.41,112.2,27.48
9/17/2019,141.6,357.63,192.6,300.92,139.03,130.85,112.2,27.34
9/18/2019,140.71,356.78,192.52,301.1,139.62,130.45,112.23,27.36
9/19/2019,141.28,356.11,192.84,301.08,140.04,129.98,112.12,27.31
9/20/2019,142.95,353.53,190.8,298.28,141.89,129.56,111.93,27.59
9/23/2019,143.75,354.4,190.5,298.21,141.86,129.75,111.97,27.6
9/24/2019,144.51,350.36,187.97,295.87,143.57,128.29,111.23,27.98
9/25/2019,141.83,354.45,190.08,297.62,141.47,129.92,111.64,27.53
9/26/2019,141.79,352.33,189.38,297,142.38,129.08,111.33,27.64
9/27/2019,141.06,349.92,187.03,295.4,142.73,128.41,111.29,27.98
9/30/2019,138.87,352.47,188.81,296.77,143.08,128.85,111.62,27.74
10/1/2019,139.63,345.75,187.27,293.24,143.26,126.5,110.01,27.96
10/2/2019,141.26,341.23,184.05,288.06,143.61,124.71,108.06,28.44
10/3/2019,141.9,343.26,186.07,290.42,144.92,125.05,108.66,28.13
10/4/2019,141.9,346.52,188.81,294.35,145.99,126.32,110.14,27.71
10/7/2019,140.69,344.87,188.24,293.08,144.78,125.75,109.64,27.81
10/8/2019,141.92,338.73,185.42,288.53,145.17,123.74,107.9,28.24
10/9/2019,142.05,341.02,187.23,291.27,144.35,124.32,108.72,27.93
10/10/2019,140.81,343.14,188.68,293.24,142.2,125.04,109.46,27.74
10/11/2019,140.03,349.03,191.11,296.28,140.44,127.23,110.53,27.4
10/14/2019,140.59,347.57,191.09,295.95,141.46,126.79,110.43,27.39
10/15/2019,139.61,350.31,193.52,298.88,139.75,127.95,111.46,27.05
10/16/2019,140.41,350.01,193.04,298.4,139.92,127.92,111.35,27.11
10/17/2019,140.61,352.9,193.55,299.28,139.58,129.05,111.74,27.05
10/18/2019,140.46,352.62,191.69,297.97,139.58,128.95,111.67,27.32
10/21/2019,139.79,354.56,193.39,299.99,138.53,130.02,112.4,27.07
10/22/2019,140.2,354.49,191.85,299.01,139.34,130.3,112.77,27.28
10/23/2019,140.53,354.86,192.22,299.88,139.48,130.78,113.05,27.23
10/24/2019,141.53,354.94,194.09,300.37,139.2,130.39,112.73,26.99
10/25/2019,141.86,356.75,195.64,301.6,138.52,131.03,113.18,26.77
10/28/2019,140.64,358.88,197.57,303.3,137.26,131.83,113.63,26.49
10/29/2019,140.25,359.83,196.04,303.21,137.35,132.4,113.98,26.7
10/30/2019,141.02,358.79,196.99,304.14,139.36,132.04,114.2,26.6
10/31/2019,142.43,356.23,197.08,303.33,141.24,131.1,113.74,26.59
11/1/2019,142.56,361.35,198.87,306.14,140.56,133.03,114.89,26.35
11/4/2019,142.15,363.35,200.1,307.37,138.71,134.3,115.52,26.18
11/5/2019,139.85,364.23,200.21,307.03,137.15,134.41,115.64,26.18
11/6/2019,140.45,362.7,199.76,307.1,137.98,133.94,115.79,26.22
11/7/2019,138.27,363.17,200.43,308.18,135.48,134.04,116.32,26.14
11/8/2019,137.39,364.22,201.23,308.94,134.91,134.27,116.7,26.05
11/11/2019,137.06,363.48,200.96,308.35,135,133.96,116.28,26.08
11/12/2019,137.43,362.85,201.54,309,135.62,133.75,116.29,26.01
11/13/2019,137.98,362.13,201.59,309.1,136.5,133.24,116.2,26.03
11/14/2019,138.56,362.99,201.43,309.55,137.91,133.57,116.11,26.02
11/15/2019,138.21,364.81,202.91,311.79,137.76,134.13,116.98,25.87
11/18/2019,138.62,364.19,203.07,312.02,138.01,133.79,117.01,25.82
11/19/2019,138.69,364.97,203.37,311.93,139.16,133.71,116.82,25.77
11/20/2019,138.76,363.82,202.15,310.77,140.6,133.03,116.43,25.94
11/21/2019,138,361.23,201.7,310.27,139.72,132.28,116.54,26
11/22/2019,137.74,362.11,201.83,310.96,139.9,132.72,116.96,25.98
11/25/2019,137.08,366.61,204.22,313.37,140.31,134.47,117.62,25.67
11/26/2019,137.74,367.98,204.61,314.08,141.13,134.63,117.75,25.62
11/27/2019,137.01,370.51,206.04,315.48,140.72,135.41,118.01,25.46
11/29/2019,137.86,366.64,205.1,314.31,140.42,134.35,117.65,25.56
12/2/2019,137.79,364.15,203,311.64,138.31,133.44,117,25.85
12/3/2019,139.11,362.09,201.41,309.55,141.21,132.42,116.02,26.05
12/4/2019,138.92,365.08,202.43,311.46,139.8,133.41,116.87,25.9
12/5/2019,139,365.61,202.83,312.02,139.12,133.48,117.11,25.86
12/6/2019,137.62,369.21,205,314.87,138.35,134.86,118.09,25.6
12/9/2019,137.58,367.51,204.07,313.88,138.65,134.7,117.8,25.7
12/10/2019,137.97,367.3,203.9,313.53,138.66,134.68,117.69,25.73
12/11/2019,138.92,367.9,204.98,314.42,139.75,134.81,117.96,25.58
12/12/2019,138.43,371.86,206.51,317.13,137.45,136.16,119.29,25.4
12/13/2019,139.05,369.84,207.19,317.32,139.04,135.41,118.93,25.32
12/16/2019,139.04,372.09,209.27,319.5,137.79,136.29,119.77,25.08
12/17/2019,139.01,373.38,209.39,319.57,137.6,136.97,119.88,25.08
12/18/2019,139.02,373.55,209.55,319.59,136.47,137.35,119.79,25.06
12/19/2019,139.38,375.19,210.86,320.9,136.47,137.66,120.04,24.88
12/20/2019,139.52,375.56,211.71,320.73,136.65,138.15,120.75,24.78
12/23/2019,139.95,375.24,211.81,321.22,136.45,138.02,120.77,24.72
12/24/2019,141.27,375.26,211.92,321.23,136.84,136.96,119.81,24.65
12/26/2019,142.38,376.09,213.79,322.94,137.17,137.23,120.1,24.42
12/27/2019,142.33,375.36,213.61,322.86,137.32,136.84,120.1,24.44
12/30/2019,142.63,375.01,212.21,321.08,136.82,136.74,119.55,24.6
12/31/2019,142.9,375.38,212.61,321.86,135.48,137.07,119.85,24.56
1/2/2020,143.95,375.93,216.16,324.87,137.015,136.88,120.44,24.17
1/3/2020,145.86,373.97,214.18,322.41,139.12,136.39,119.48,24.37
1/6/2020,147.39,373.96,215.56,323.64,138.33,136.26,119.63,24.23
1/7/2020,147.97,372.93,215.53,322.73,137.645,135.73,119.17,24.23
1/8/2020,146.86,373.6,217.15,324.45,136.74,135.94,119.45,24.05
1/9/2020,146.03,374.68,218.99,326.65,137.22,136.05,120,23.85
1/10/2020,146.91,373.53,218.43,325.71,138.44,135.65,119.6,23.9
1/13/2020,145.82,376.43,220.95,327.95,138.02,136.8,120.1,23.64
1/14/2020,145.69,377.52,220.08,327.45,138.73,137.09,120.26,23.74
1/15/2020,146.54,378.03,220.17,328.19,139.65,137.45,120.45,23.73
1/16/2020,146.31,382.24,222.28,330.92,139.21,139.04,121.24,23.51
1/17/2020,146.58,381.45,223.38,331.95,138.02,138.7,121.37,23.38
1/21/2020,146.74,379.34,223.28,331.3,139.47,137.61,120.9,23.4
1/22/2020,146.79,379.07,223.87,331.34,139.96,137.53,121.03,23.35
1/23/2020,147.12,379.92,224.59,331.72,140.94,137.85,120.96,23.3
1/24/2020,147.98,375.9,222.7,328.77,142.08,136.25,119.8,23.47
1/27/2020,148.99,370.75,218.1,323.5,144.29,134.31,118.13,23.96
1/28/2020,147.66,374.39,221.45,326.89,143.16,135.47,118.98,23.58
1/29/2020,148.46,372.62,221.81,326.62,144.56,134.85,118.45,23.56
1/30/2020,148.47,373,222.6,327.68,144.58,135,118.97,23.465
1/31/2020,149.33,365.46,219.07,321.73,145.9,132.45,116.85,23.84
2/3/2020,148.36,369.62,222.38,324.12,145.54,133.58,117.27,23.48
2/4/2020,146.43,374.55,227.47,329.06,143.58,135,118.66,22.96
2/5/2020,146.61,378.84,228.22,332.86,142.01,137.31,120.69,22.86
2/6/2020,147.4,376.94,230.19,333.98,142.65,136.76,120.76,22.66
2/7/2020,147.79,373.47,229.2,332.2,144.43,135.31,120.05,22.78
2/10/2020,148.17,375.5,231.97,334.68,144.83,135.79,120.45,22.51
2/11/2020,147.66,378.44,232.01,335.26,144.1,136.89,120.94,22.51
2/12/2020,147.54,380.97,234.27,337.42,143.37,137.72,121.42,22.28
2/13/2020,148.38,382.26,233.97,337.06,143.92,137.8,121.1,22.31
2/14/2020,149,382.08,234.64,337.6,144.55,137.54,120.92,22.26
2/18/2020,150.91,380.94,234.73,336.73,145.54,136.97,120.3,22.24
2/19/2020,151.79,382.47,236.98,338.34,145.53,137.22,120.67,22.03
2/20/2020,152.41,384.02,234.78,336.95,146.67,137.79,120.55,22.25
2/21/2020,154.7,379.94,230.27,333.48,148.04,136.47,120.03,22.68
2/24/2020,156.09,368.6,221.39,322.42,150.25,132.61,116.36,23.53
2/25/2020,153.3,355.7,215.37,312.65,151.05,127.9,112.7,24.17
2/26/2020,153.97,350.49,216.48,311.5,150.25,125.79,111.73,24.06
2/27/2020,154,337.65,205.64,297.51,151.88,120.83,107.01,25.27
2/28/2020,148.38,331.09,205.8,296.26,155.31,118.97,105.5,25.19
3/2/2020,149.2,342.16,216.42,309.09,153.94,122.79,110.01,23.97
3/3/2020,153.89,334.65,209.48,300.24,156.33,119.9,106.95,24.74
3/4/2020,154.16,346.29,218.22,312.86,154.67,123.72,111.67,23.73
3/5/2020,157.49,333.78,211.59,302.46,158.52,118.66,107.98,24.43
3/6/2020,157.55,328.26,208.02,297.46,166.77,116.4,106.17,24.85
3/9/2020,157.81,297.31,193.57,274.23,171.29,105.2,97.71,26.56
3/10/2020,154.48,309.33,204.11,288.42,162.51,108.74,101.97,25.14
3/11/2020,153.93,288.91,195.22,274.36,156.53,101.49,96.81,26.24
3/12/2020,147.79,258.04,177.32,248.11,157.5,90,87.09,28.64
3/13/2020,143.28,282.07,192.34,269.32,153.94,97.55,95.05,25.95
3/16/2020,141.64,243.57,169.3,239.85,163.91,84.53,84.52,28.91
3/17/2020,143.56,256.71,182.14,252.8,152.98,87.3,90.2,27.16
3/18/2020,140.7,231.03,176.6,240,144.35,78.23,84.98,27.92
3/19/2020,138.04,239.73,177.66,240.51,148.28,82.06,84.03,27.68
3/20/2020,140.11,229.25,170.7,228.8,159.43,78.3,80.05,28.81
3/23/2020,146.3,220.85,170.46,222.95,166,75.8,76.76,28.76
3/24/2020,153.4,245.29,183.66,243.15,162.91,83.28,84.27,26.55
3/25/2020,151.3,252.82,182.3,246.79,162.54,86.33,85.82,26.72
3/26/2020,153.24,267.42,191.9,261.2,163.34,91.47,90.5,25.29
3/27/2020,152.25,258.94,185.3,253.42,167.7,88.43,88.11,26.17
3/30/2020,152.92,265.76,192.04,261.65,166.32,89.98,90.81,25.19
3/31/2020,148.05,262.88,190.4,257.75,164.97,88.8,89.06,25.41
4/1/2020,149.45,247,182.31,246.15,167.04,83.19,85.23,26.46
4/2/2020,151.9,249.8,186.01,251.83,168.1,83.92,87.44,25.94
4/3/2020,152.65,243.09,183.37,248.19,168.5,81.16,86.11,26.3
4/6/2020,156.88,262.83,196.48,264.86,168.06,87.82,91.25,24.43
4/7/2020,156.04,265.89,196.4,265.13,166.3,89.06,91.59,24.46
4/8/2020,154.65,279.47,200.57,274.03,165.09,93.55,95.3,23.93
4/9/2020,158.69,288.97,200.86,278.2,165.39,97.79,97.37,23.89
4/13/2020,161.41,279.97,203.03,275.66,163.88,94.64,95.53,23.61
4/14/2020,162.68,285.87,211.86,283.79,163.84,95.94,97.74,22.57
4/15/2020,161.85,274.64,209.43,277.76,168.18,91.5,95.02,22.82
4/16/2020,161.71,274.4,213.25,279.1,170.09,90.63,94.87,22.4
4/17/2020,158.57,284.09,215.29,286.64,167.81,94.93,98.19,22.23
4/20/2020,159.7,278.72,212.74,281.59,169.16,92.58,96.28,22.48
4/21/2020,158.61,271.33,204.89,273.04,171.29,90.48,93.61,23.3
4/22/2020,161.73,275.05,210.97,279.1,169.54,91.03,95.03,22.6
4/23/2020,163.34,278.45,210.52,279.08,170.44,92.02,95.2,22.66
4/24/2020,162.64,282.1,213.84,282.97,170.84,93.41,96.37,22.28
4/27/2020,161.56,293.85,215.56,287.05,167.66,97.38,98.36,22.13
4/28/2020,160.84,296.95,211.5,285.73,169.59,99.37,98.81,22.54
4/29/2020,161.73,309.43,219,293.21,168.71,103.97,100.72,21.77
4/30/2020,158.8,299.81,218.91,290.48,166.74,100.44,98.56,21.72
5/1/2020,159.78,289.52,212.74,282.79,167.95,96.47,95.89,22.37
5/4/2020,160.34,289.88,215.22,283.57,167.16,96.35,95.57,22.08
5/5/2020,161.02,292.66,217.66,286.19,166.09,96.6,96.11,21.84
5/6/2020,158.95,290.41,219,284.25,163.41,94.82,94.69,21.7
5/7/2020,161.39,295.2,221.82,287.68,166.14,96.51,95.4,21.43
5/8/2020,160.42,305.77,224.86,292.44,163.98,100.44,97.59,21.13
5/11/2020,159.42,303.64,226.87,292.5,162.7,98.72,96.97,20.96
5/12/2020,160.04,292.45,222.12,286.67,164.37,94.74,94.95,21.3794
5/13/2020,161.58,282.51,219.34,281.6,165.52,90.96,92.91,21.63
5/14/2020,163.01,285.69,221.83,284.97,167.14,92.19,94.32,21.4
5/15/2020,163.93,288.02,223.27,286.28,166.71,92.76,94.3,21.25
5/18/2020,162.69,305.47,227.43,295,163.05,99.28,97.97,20.86
5/19/2020,164.26,301.26,226.86,291.97,163.66,97.5,96.31,20.91
5/20/2020,164.65,307.8,231.39,296.93,164.15,100.17,97.86,20.5
5/21/2020,162.25,309.31,228.87,294.88,164.56,100.63,97.17,20.73
5/22/2020,163.21,309.03,229.66,295.44,165.55,100.87,97.17,20.64
5/26/2020,160.89,319.85,229.04,299.08,163.33,105.15,99.59,20.7
5/27/2020,161.18,328.16,230.29,303.53,163.03,108.78,101.9,20.59
5/28/2020,161.72,323.35,229.99,302.97,162.43,106.47,101.41,20.63
5/29/2020,162.91,321.53,233.36,304.32,163.59,105.26,101.4,20.35
6/1/2020,163.66,325.68,234.06,305.55,162.28,106.7,101.65,20.23
6/2/2020,162.6,328.59,235.63,308.08,161.69,107.82,102.66,20.1
6/3/2020,159.6,337.68,236.69,312.18,159.54,111.81,104.71,20.02
6/4/2020,161.28,337.78,235.03,311.36,157.23,112.91,105.18,20.15
6/5/2020,158.01,348.47,239.69,319.34,156.11,117.24,108.25,19.76
6/8/2020,159.72,355.21,241.55,323.2,156.71,120.46,110.16,19.59
6/9/2020,161.26,347.77,243.3,320.79,158.49,117.35,108.15,19.47
6/10/2020,163.57,339.12,246.22,319,160.84,113.02,106.13,19.21
6/11/2020,162.39,314.84,234.02,300.61,163.88,104.2,99.24,20.16
6/12/2020,162.62,321.15,235.88,304.21,162.3,106.88,100.67,20.01
6/15/2020,162.33,326.31,238.75,307.05,162.39,108.4,101.47,19.77
6/16/2020,162.25,332.92,242.85,312.96,159.9,110.97,103.44,19.41
6/17/2020,162.56,328.27,243.62,311.66,160.56,108.97,102.32,19.38
6/18/2020,162.24,327.38,244.28,311.78,162.26,108.66,102.27,19.31
6/19/2020,164.03,324.93,244.24,308.64,162.39,107.54,101.54,19.31
6/22/2020,165.09,325.77,246.74,310.62,162.41,107.71,101.46,19.09
6/23/2020,166.48,326.28,248.84,312.05,161.3,107.98,101.59,18.92
6/24/2020,165.9,315.14,243.71,304.09,163.03,103.95,98.76,19.3
6/25/2020,165.8,319.33,246.03,307.35,163.5,104.91,99.03,19.12
6/26/2020,166.54,312.88,240.22,300.05,165.25,102.26,96.93,19.59
6/29/2020,166.63,320.5,242.84,304.46,164.73,105.59,98.47,19.36
6/30/2020,167.37,324.49,247.6,308.36,163.93,106.92,99.59,19
7/1/2020,166.62,322.38,250.49,310.52,163.42,105.58,99.55,18.77
7/2/2020,166.98,323.92,252.19,312.23,163.59,106.01,100.01,18.65
7/6/2020,167.98,327.34,258.39,317.05,162.92,106.94,100.99,18.17
7/7/2020,169.04,321.12,256.61,313.78,165.21,104.59,99.77,18.31
7/8/2020,170.09,323.28,259.99,316.18,164.55,105,100.08,18.07
7/9/2020,169.63,318.46,262.18,314.38,167.17,102.46,98.37,17.9
7/10/2020,169.19,323.01,263.97,317.59,166.33,104.86,100.19,17.78
7/13/2020,169.4,319.65,258.54,314.84,166.88,104.35,100.51,18.14
7/14/2020,170.19,324.86,260.37,318.92,167.12,105.81,102.03,18
7/15/2020,170.34,334.61,260.9,321.85,166.34,109.65,103.32,17.99
7/16/2020,168.73,333.29,259.12,320.79,167.13,109.31,103.53,18.12
7/17/2020,170.12,334.59,259.42,321.72,166.78,109.11,103.71,18.09
7/20/2020,170.94,332.64,266.78,324.32,167.19,107.86,102.89,17.56
7/21/2020,173,336.91,264,325.01,167.29,110.05,104.11,17.75
7/22/2020,175.63,339.32,264.93,326.86,167.79,110.85,104.62,17.69
7/23/2020,177.18,339.74,258.01,322.96,169.75,111.06,104.55,18.15
7/24/2020,178.7,337.22,255.56,320.88,169.74,109.94,103.58,18.32
7/27/2020,182.23,340.17,260.12,323.22,169.11,110.4,103.57,18
7/28/2020,183.75,336.78,256.81,321.17,170.28,109.76,103.55,18.21
7/29/2020,185.13,344.27,259.77,325.12,169.99,112.38,104.61,18
7/30/2020,183.76,341.96,261.13,323.96,171.11,111.18,103.63,17.9
